,id,name,neighbourhood,room_type,price
1931,19904767,#9 50% OFF Deluxe Twin Bed in TST MTR for 2 PAX,Yau Tsim Mong,Private room,499.0
1932,19906012,"New1Rm, JordansatsionAustinStationKowloonStation",Yau Tsim Mong,Entire home/apt,471.0
1933,19915641,"1 min MTR, natural and quiet (Rm. 2)",Yau Tsim Mong,Private room,209.0
1934,19921479,Cozy and convenient apartment in the heart of HK,Kowloon City,Private room,450.0
1935,19933161,Studio w/rooftop in Sheung Wan HK (Man Mo temple),Central & Western,Entire home/apt,1097.0
1936,19936876,超赞房东 性价比高special deal 300 m to metro musician home,Yuen Long,Private room,195.0
1937,19942800,【长租优惠】双床|江南记忆+会展中心+福田口岸地铁口100米 Double room,Yuen Long,Private room,251.0
1938,19956246,#10 50% OFF Deluxe Twin Bed at TST MTR / 2 PAX,Yau Tsim Mong,Private room,600.0
1939,19988805,Sheung Wan Fully Furnsied room !!!,Central & Western,Private room,220.0
1940,19992497,HK Taisan Guest House - Double Room (Burlington),Yau Tsim Mong,Private room,330.0
1941,19993237,Sheung Wan Room in Flat Share (11c),Central & Western,Private room,219.0
1942,19993262,福田中心区日系温馨双人情侣观景套房、近会展中心福田口岸,Yuen Long,Entire home/apt,578.0
1943,19994872,#12 50% OFF Deluxe Triple Room TST MTR / 3 PAX,Yau Tsim Mong,Private room,600.0
1944,19997094,"Budget Single Rm@ Tsim Sha Tsui, Super Convenient",Yau Tsim Mong,Private room,214.0
1945,20002875,HK Taisan Guest House - Twin Bed Room (Burlington),Yau Tsim Mong,Private room,430.0
1946,20003056,HK Taisan Guest House - Triple Room (Burlington),Yau Tsim Mong,Private room,520.0
1947,20003328,HK Taisan Guest House - Quadruple Room(Burlington),Yau Tsim Mong,Private room,330.0
1948,20003439,HK Taisan Guest House - Single Room (Granville),Yau Tsim Mong,Private room,299.0
1949,20004099,HK Taisan Guest House - Double Room (Granville),Yau Tsim Mong,Private room,330.0
1950,20004315,HK Taisan Guest House - Twin Bed Room (Granville),Yau Tsim Mong,Private room,430.0
1951,20004389,HK Taisan Guest House - Triple Room (Granville),Yau Tsim Mong,Private room,500.0
1952,20006536,HK Taisan Guest House - Double Room (Herilela),Yau Tsim Mong,Private room,230.0
1953,20007301,HK Taisan Guest House - Twin Bed Room (Herilela),Yau Tsim Mong,Private room,280.0
1954,20007408,HK Taisan Guest House - Triple Room (Herilela),Yau Tsim Mong,Private room,330.0
1955,20007501,HK Taisan Guest House - Quadruple Room (Herilela),Yau Tsim Mong,Private room,330.0
1956,20007596,HK Taisan Guest House - Double Room (Haiphong),Yau Tsim Mong,Private room,350.0
1957,20007688,HK Taisan Guest House - Twin Bed Room (Haiphong),Yau Tsim Mong,Private room,430.0
1958,20007800,HK Taisan Guest House - Triple Room (Haiphong),Yau Tsim Mong,Private room,500.0
1959,20010941,#11 50% OFF Deluxe Twin Room at TST for 2 PAX,Yau Tsim Mong,Private room,600.0
1960,20011998,⭐❤20% OFF 2BR COZY HOME - LONG TERM STAY 旺角地鐵兩房一廳⭐,Yau Tsim Mong,Entire home/apt,757.0
1961,20039472,K-Town MTR Brand New 1Bdr Apt,Central & Western,Entire home/apt,600.0
1962,20060619,Brand New Cozy Artist Studio apartment near MTR,Central & Western,Entire home/apt,450.0
1963,20061602,1min MTR@尖沙咀舒适5人房 Supreme Family Room for 5ppl,Yau Tsim Mong,Private room,8799.0
1964,20115892,Single Room Shared Bathroom (Monthly Rent Special),Yau Tsim Mong,Hotel room,178.0
1965,20127609,Quiet nice sea view bunk bed space（只女生female only),Yau Tsim Mong,Private room,288.0
1966,20132038,市中心繁华夜景温馨现代酒店式公寓(仅限女生入住)(female only),Yau Tsim Mong,Private room,710.0
1967,20144844,Superior Twin bed room,Eastern,Private room,350.0
1968,20145169,Superior Double bed room,Eastern,Private room,350.0
1969,20145317,Superior Twin Bed room 1,Eastern,Private room,350.0
1970,20145567,"Double Rm, mongkok 1min MTR, Speaks Eng/中文 202",Yau Tsim Mong,Private room,330.0
1971,20157285,Share bed room with one bed dorm 1,Eastern,Shared room,180.0
1972,20157414,Superior Double bed room 1,Eastern,Private room,350.0
1973,20176558,森美公寓福田口岸日系蓝色清新景观双人房套房、近福田中心会展中心、看香港景观,Yuen Long,Entire home/apt,391.0
1974,20177563,Homey 家的感覺,Wan Chai,Private room,420.0
1975,20184116,BIG STUDIO & ROOFTOP,Central & Western,Entire home/apt,800.0
1976,20204031,super nice bedroom Kowloon bay,Kwun Tong,Private room,230.0
1977,20219283,Central Room available now(Ml7a),Central & Western,Private room,170.0
1978,20237029,Studio Room near HKU - 2 persons (4c),Central & Western,Private room,210.0
1979,20237032,Studio Room near HKU - 2ppls (ST4b),Central & Western,Private room,183.0
1980,20264856,North Point Room in Flat Share (F1c),Eastern,Private room,133.0
1981,20272719,Quiet Room with share Bathroom,Wan Chai,Private room,350.0
1982,20272986,Beautiful newly renovated beach house,Islands,Entire home/apt,720.0
1983,20277799,cosy  3 bedroom apartment in  Shenzhen not  in HK,North,Private room,672.0
1984,20288091,Mercer Luxury Studio *5A,Central & Western,Entire home/apt,660.0
1985,20311279,Sales sales North Point Room in Flat Share (N3e),Eastern,Private room,115.0
1986,20336541,舒適大床5號房,Wan Chai,Private room,500.0
1987,20364521,Cozy 4 bedroom apt in the heart of Causeway Bay,Wan Chai,Entire home/apt,800.0
1988,20396363,"Triple Bed Room , 3 Min from MTR station , 107",Wan Chai,Private room,600.0
1989,20417251,Most convenient place to stay,Wan Chai,Private room,3000.0
1990,20420007,Singlebed (Private Bathroom)(monthly discount),Yau Tsim Mong,Hotel room,221.0
1991,20432140,1 Bedroom Flat situated at prime area Hong Kong,Central & Western,Entire home/apt,1100.0
1992,20452534,Wan Chai 1-min to MTR (4 persons),Wan Chai,Entire home/apt,600.0
1993,20504487,Wanchai Twin Rm(5Mins walk to HKCEC)DailyMaid,Wan Chai,Private room,700.0
1994,20507211,Beach-side Holiday Camp Room 201,Islands,Private room,1261.0
1995,20512692,CHIC STUDIOS W/D SOOTHING HILL VIEW,Eastern,Private room,1500.0
1996,20513322,"WITH SPECTACULAR HARBOR VIEW, ELEGANT 1-BEDROOM",Eastern,Private room,2625.0
1997,20529153,坐擁九龍尖沙嘴黃金地段，娛樂，購物，美食全近在咫尺！遊客首選性價比極高,Yau Tsim Mong,Entire home/apt,2800.0
1998,20530526,Guaranteed the best location in city of Hong Kong,Wan Chai,Entire home/apt,893.0
1999,20550161,2 Beds Room in Causeway Bay,Wan Chai,Private room,600.0
2000,20576400,2BR Main City Apartment above MTR,Yau Tsim Mong,Entire home/apt,807.0
2001,20583046,2 Single beds in a room in heart of Causeway Bay,Wan Chai,Private room,550.0
2002,20584549,<Monthly$5800!> Cozy Double Room in Tsim Sha Tsui,Yau Tsim Mong,Private room,295.0
2003,20585110,<Monthly$4800!> Cozy Single Room in Tsim Sha Tsui,Yau Tsim Mong,Private room,338.0
2004,20595455,Newly renovated!! (Tin Hau) Explore like local,Wan Chai,Entire home/apt,1200.0
2005,20608665,2) 1 Private room Tai Po near MTR & CUHK/EDUHK Uni,Tai Po,Private room,256.0
2006,20609607,"Soho Luxury Apt, All New Renos *4B",Central & Western,Entire home/apt,594.0
2007,20609646,Loplus@Hennessy Serviced Apartments Wanchai 381sf,Wan Chai,Entire home/apt,966.0
2008,20628952,Clean and comfort house,Yuen Long,Private room,1163.0
2009,20633335,"新装超值公寓,离旺角地铁站步行仅10秒钟#Y02",Yau Tsim Mong,Private room,464.0
2010,20633908,"新装超值公寓,离旺角地铁站步行仅10秒钟#Y03",Yau Tsim Mong,Private room,500.0
2011,20642694,"Nice Decor, Full Furnished 2 Bedrooms Apartment",Islands,Entire home/apt,1000.0
2012,20649083,"1BR Apartment heart of HK great view, gym",Central & Western,Entire home/apt,800.0
2013,20669062,Female Dorm Bed#4/Wan Chai/close to MTR,Wan Chai,Shared room,134.0
2014,20669752,舒適4人房(獨立浴室在房外)@Warm room for 4 people,Yau Tsim Mong,Private room,8799.0
2015,20672274,獨一無二的180度全海景公寓 Apartment with full ocean view,Eastern,Private room,388.0
2016,20673410,queen size mattress inliving room kowloon bay客厅,Kwun Tong,Shared room,120.0
2017,20684306,Rare Find 3 Bed 2 Bath Entire Flat,Yau Tsim Mong,Entire home/apt,900.0
2018,20690610,<Monthly$6200!> Twin/Double Room in Tsim Sha Tsui,Yau Tsim Mong,Private room,454.0
2019,20704415,Cozy Room in Flat on Caine Road,Central & Western,Private room,350.0
2020,20715664,Beach-side Holiday Camp Room 204,Islands,Entire home/apt,1800.0
2021,20716110,Beach-side Holiday Camp Room 205,Islands,Private room,1400.0
2022,20716317,Beach-side Holiday Camp Room 203,Islands,Private room,1800.0
2023,20716506,Beach-side Holiday Camp Room 206,Islands,Private room,1400.0
2024,20717936,C Stylish cozy studio 1 min MTR 邻近西九高铁干净特色独立卫浴大床公寓,Yau Tsim Mong,Entire home/apt,310.0
2025,20719035,"Wan Chai Garden View Studio, Hong Kong",Wan Chai,Private room,1051.0
2026,20719961,"Wan Chai City View Studio, Hong Kong",Wan Chai,Private room,1000.0
2027,20720277,"Partial Harbour view, Chic studio in Wan Chai",Wan Chai,Private room,1148.0
2028,20720421,Twin room for 2 Pax@near MTR-A1-Kingland apartment,Yau Tsim Mong,Private room,300.0
2029,20720870,Double Bedroom in the Heart of Hong Kong Island,Central & Western,Private room,342.0
2030,20720982,MK MTR:Family Hotel for 3 ppl-Kingland apartment,Yau Tsim Mong,Private room,400.0
2031,20722137,Comfy Triple room- 2 MIN to MTR-Kingland apartment,Yau Tsim Mong,Private room,400.0
2032,20722280,Hostels for 3pax @MK MTR 2min-Kingland apartment,Yau Tsim Mong,Private room,400.0
2033,20722463,Hostels for 4pax @MK MTR 2min-Kingland apartment,Yau Tsim Mong,Hotel room,500.0
2034,20722825,clean & cozy rm for 4 in Mk-Kingland apartment,Yau Tsim Mong,Private room,500.0
2035,20725557,塔門海景房，租借兩人露營套裝$250輕鬆免帶，租獨木舟連浮潛$150，眉瞬查詢ID：Tamsmith,Tai Po,Private room,800.0
2036,20740895,Pui O Rooftop Room C,Islands,Entire home/apt,1300.0
2037,20807899,Causeway Bay Room in Flat Share (C12d),Wan Chai,Private room,225.0
2038,20819831,5 People ( 5個人住 ) T+D,Yau Tsim Mong,Private room,3176.0
2039,20820523,Mixed Dorm Bed#7/Wan Chai/close to MTR,Wan Chai,Shared room,134.0
2040,20822448,Mixed Dorm Bed#8/Wan Chai/close to MTR,Wan Chai,Shared room,134.0
2041,20836534,Lantau Lodge,Islands,Entire home/apt,1345.0
2042,20840664,"Twin Rm, Double Rm, mongkok 1min MTR, Speaks Eng/3",Yau Tsim Mong,Private room,243.0
2043,20851379,Prince Edward 太子站 sweet home,Kowloon City,Entire home/apt,240.0
2044,20851877,九龍城 Kowloon City雙人床double bed room flat一房一廰,Kowloon City,Entire home/apt,580.0
2045,20855811,"Mid-level Studio with Terrace, Hong Kong",Central & Western,Private room,1140.0
2046,20859689,旺角地鐵公交近在咫尺/獨立衛浴/精裝修電視/舒適雙人房B8,Yau Tsim Mong,Private room,349.0
2047,20866128,万利达旅馆A2,Yau Tsim Mong,Private room,462.0
2048,20869402,SingleBed Private Bathroom V (Monthly Discounted),Yau Tsim Mong,Private room,221.0
2049,20876759,Newly renovated 7! Explore like local(Tin Hau MTR),Wan Chai,Entire home/apt,1400.0
2050,20880658,万利达旅馆A1,Yau Tsim Mong,Private room,414.0
2051,20880869,万利达旅馆A3,Yau Tsim Mong,Private room,308.0
2052,20881948,万利达旅馆A9,Yau Tsim Mong,Private room,450.0
2053,20882048,万利达旅馆C1,Yau Tsim Mong,Private room,533.0
2054,20894304,Studio Sanctuary in Sheung Wan,Central & Western,Entire home/apt,400.0
2055,20905519,<Monthly$6500!> Cosy Family Room in Tsim Sha Tsui,Yau Tsim Mong,Private room,307.0
2056,20923294,Warmth Double Room (Jordan MTR),Yau Tsim Mong,Private room,329.0
2057,20937457,"5)市中心膠囊旅館地鐵2分鐘 City center capsule hotel,2mins MTR",Yau Tsim Mong,Shared room,358.0
2058,20937660,"8)市中心膠囊旅館地鐵2分鐘 City center Capsule hotel,MTR 2mins",Yau Tsim Mong,Shared room,358.0
2059,20937744,"7)市中心膠囊旅館地鐵2分鐘 City center Capsule hotel,MTR 2mins",Yau Tsim Mong,Shared room,358.0
2060,20940124,"1-BR WITH PLUSH FURNISHINGS, CENTRAL HK",Central & Western,Private room,2500.0
2061,20941541,"Private room in a home share, Quarry Bay",Eastern,Private room,180.0
2062,20942180,Live with my family,Sai Kung,Private room,210.0
2063,20942188,"Deluxe king size bed, 1.8m wide, 1 min to TST MTR",Yau Tsim Mong,Private room,402.0
2064,20942552,"Twin bed, Private room, 1 min to TST MTR station",Yau Tsim Mong,Private room,367.0
2065,20960605,"Family Quad Room (1-min to Jordan MTR, city view)",Yau Tsim Mong,Private room,679.0
2066,20964394,"MESMERIZING VIEWS OF SKYLINE, 1-BR IN CENTRAL",Central & Western,Private room,2850.0
2067,20965331,Small but has everything you need,Yau Tsim Mong,Private room,320.0
2068,20971638,Home sweet home in olympic. 5 star Apartment.,Sham Shui Po,Entire home/apt,1500.0
2069,20983655,2BR family home with piano near Disney and Airport,Islands,Entire home/apt,849.0
2070,20989435,Cozy room in HKU shared flat (D),Central & Western,Private room,230.0
2071,20990397,❤️ Comfty Studio Room 1 min to TST MTR,Yau Tsim Mong,Entire home/apt,431.0
2072,20990889,❤️ Studio Room@ 1min to TST MTR,Yau Tsim Mong,Entire home/apt,480.0
2073,20991624,❤️ Bright Studio Room 1 min to TST MTR,Yau Tsim Mong,Entire home/apt,500.0
2074,21003945,銅鑼灣地鐵港風持牌旅舍Causeway bay MTR licenced  guesthouse 3,Wan Chai,Private room,337.0
2075,21006765,【长租优惠】壕装复式房+福田CBD+地铁口+近会展中心,Yuen Long,Entire home/apt,1728.0
2076,21015371,尖沙咀地铁站上蓋 月租房#2,Yau Tsim Mong,Private room,650.0
2077,21016718,Private room #3 Tsim Sha Tsui MTR,Yau Tsim Mong,Private room,500.0
2078,21022705,銅鑼灣地鐵港風持牌旅舍Causeway bay MTR licenced  guesthouse 4,Wan Chai,Private room,337.0
2079,21022859,銅鑼灣地鐵港風持牌旅舍Causeway bay MTR licenced  guesthouse 6,Wan Chai,Private room,189.0
2080,21030157,Female Dorm Bed#5/Wan Chai/close to MTR,Wan Chai,Shared room,134.0
2081,21031104,銅鑼灣地鐵港風持牌旅舍Causeway bay MTR licenced  guesthouse 7,Wan Chai,Private room,221.0
2082,21047618,Home,Sham Shui Po,Private room,888.0
2083,21050542,Room available in Flat Share sheung wan(SW11d),Central & Western,Private room,255.0
2084,21050951,"Luxury Living in Causeway Bay, Hong Kong",Wan Chai,Entire home/apt,1600.0
2085,21051831,Stylish living with terrace in Causeway Bay,Wan Chai,Entire home/apt,2265.0
2086,21073477,Soho Central cosy and quiet HK flat,Central & Western,Entire home/apt,550.0
2087,21095047,"Kowloon Mongkok 1812 Triple Room C, near station",Yau Tsim Mong,Private room,237.0
2088,21122865,【港】城市夜景+觀賞日出﹐步行1分鐘到地鐵+商場﹐15分鐘到旺角﹐尖沙嘴﹐40分到Disney迪士尼,Kwun Tong,Private room,259.0
2089,21129293,Sorrento,Yau Tsim Mong,Private room,588.0
2090,21155440,"1 min MTR, quarter room of circle",Yau Tsim Mong,Private room,337.0
2091,21155716,銅鑼灣地鐵港風持牌旅舍Causeway bay MTR licenced  guesthouse 5,Wan Chai,Private room,310.0
2092,21160838,Cozy Room/ Pool & Gym/ 4mins KT MTR,Kwun Tong,Private room,399.0
2093,21170101,Newly decorated clean room in Sai Ying Pun,Central & Western,Private room,429.0
2094,21171503,*Enjoy an islanders lifestyle here* 長洲家庭民宿,Islands,Entire home/apt,1114.0
2095,21177664,Mong Kok Luxury Studio *3B,Yau Tsim Mong,Entire home/apt,216.0
2096,21191813,*超讚房東* 雙床二人房 (佐敦地铁站附近),Yau Tsim Mong,Private room,319.0
2097,21192871,V4旺角地鐵公交近在咫尺/乾淨舒適/精裝修/購物首選/獨立衛浴/雙人房,Kowloon City,Private room,348.0
2098,21192915,v1旺角地鐵公交近在咫尺/購物首選/獨立衛浴/精裝修乾淨舒適雙人房,Kowloon City,Private room,333.0
2099,21195683,v3旺角地鐵公交近在咫尺/購物首選/窗戶陽光充沛/精裝修乾淨舒適雙人房,Yau Tsim Mong,Private room,359.0
2100,21223983,*SUPERHOST*Budget Single Room(1-min to Jordan MTR),Yau Tsim Mong,Private room,297.0
2101,21231752,New 2BDR 1min TST MTR K11 Harbour City by L'Escale,Yau Tsim Mong,Entire home/apt,2485.0
2102,21235726,Wan Chai Nice room ~~~~,Wan Chai,Private room,160.0
2103,21236141,旺角繁華市中心~經濟大床房Double Rm@Mong Kok City Centre,Yau Tsim Mong,Private room,359.0
2104,21256701,梅窩高層有電梯無敵海景,Islands,Entire home/apt,564.0
2105,21274319,Twin room with private bathroom,Wan Chai,Private room,500.0
2106,21281656,添雅轩,Wan Chai,Private room,465.0
2107,21321059,"Double bed 1.5m wide,Private room,1 min to TST MTR",Yau Tsim Mong,Private room,269.0
2108,21334126,靠近旺角地铁口E1~大型购物中心朗豪坊~繁华市中心~经济大床房,Yau Tsim Mong,Private room,355.0
2109,21370514,香港 Hong kong 長洲 Cheung Chau Rm：No.2,Islands,Entire home/apt,629.0
2110,21370925,香港 Hong kong 長洲 Cheung Chau Rm：No.8,Islands,Entire home/apt,636.0
2111,21371597,香港 Hong kong 長洲 Cheung Chau Rm：No.1,Islands,Entire home/apt,591.0
2112,21372281,香港 Hong kong 長洲 Cheung Chau Rm：No.3,Islands,Entire home/apt,591.0
2113,21372284,Wan Chai Nice room(mh3d),Wan Chai,Private room,180.0
2114,21387684,Cozy studio with kitchen in central Hong Kong,Central & Western,Entire home/apt,376.0
2115,21400639,Ruby house 1.5m,Yau Tsim Mong,Private room,500.0
2116,21421240,Spacious and comfy 2BR Apartment in Heart of TST,Yau Tsim Mong,Entire home/apt,1011.0
2117,21430417,50% off: 380 sqft Modernly Designed  Studio #2,Wan Chai,Hotel room,1265.0
2118,21431266,銅鑼灣地鐵港風持牌旅舍Causeway bay MTR licenced  guesthouse 1,Wan Chai,Private room,337.0
2119,21433542,Spacious Space in Hong Kong Mid-Levels Central!,Central & Western,Entire home/apt,3571.0
2120,21441959,Cozy One-bed Room in big apt quiet neighborhood!,Yuen Long,Private room,250.0
2121,21445033,尖沙咀TST❤️1min to MTR 1分钟至地铁站❤️1000尺sq feet❤️10pax人住,Yau Tsim Mong,Entire home/apt,2800.0
2122,21469764,Private pool suite,Islands,Private room,1100.0
2123,21470630,"1 min MTR, clean and quiet (S)",Yau Tsim Mong,Private room,264.0
2124,21479184,"1-bed with Stunning Harbour View, HK",Central & Western,Entire home/apt,1200.0
2125,21479528,Enchanting 2-Bed in Central Hong Kong,Central & Western,Entire home/apt,1700.0
2126,21480052,香港灣仔地鐵口住宅,Wan Chai,Entire home/apt,1800.0
2127,21481056,福田区香蜜湖舒适感觉、环境优美大公寓,Sham Shui Po,Entire home/apt,2000.0
2128,21484266,Small but cozy,Sham Shui Po,Private room,350.0
2129,21486024,銅鑼灣地鐵港風持牌旅舍Causeway bay MTR licenced  guesthouse 2,Wan Chai,Private room,337.0
2130,21492158,Sunny Quiet Studio in Mid Levels - by escalator,Central & Western,Entire home/apt,620.0
2131,21493787,"SMART & CHIC STUDIO, WHITFIELD RD, HK",Wan Chai,Entire home/apt,1170.0
2132,21495161,"Full-Harbour View Studio in CWB, Hong Kong",Wan Chai,Entire home/apt,1535.0
2133,21531388,A Jewel in Whampoa,Kowloon City,Entire home/apt,1000.0
2134,21531977,"1 min MTR, comfortable balcony(Rm. 2)",Yau Tsim Mong,Entire home/apt,220.0
2135,21532328,Deluxe Suit Rm 05 At Jordan Station,Yau Tsim Mong,Private room,300.0
2136,21537661,Sweet home,Yuen Long,Private room,888.0
